Episode_ID,Asset_ID,Status_Type,Alarm_Type,Duration_Hours,Start_Time,End_Time,Primary_Department,Responsible_Team,Original_Fault_Type
2229,0.0,5.0,Grid Voltage Fluctuation,1.67,2022-03-11 08:10:00,2022-03-11 09:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2230,0.0,5.0,Grid Frequency Deviation,1.0,2022-03-12 20:30:00,2022-03-12 21:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2231,0.0,5.0,Momentary Grid Loss,0.83,2022-03-12 22:40:00,2022-03-12 23:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2232,0.0,5.0,Main Controller Fault,5.33,2022-03-13 09:30:00,2022-03-13 14:50:00,Software & Controls,SCADA & Controls Team,Unknown
2233,0.0,5.0,Grid Frequency Deviation,0.0,2022-03-13 19:40:00,2022-03-13 19:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2234,0.0,5.0,Momentary Grid Loss,0.0,2022-03-16 13:50:00,2022-03-16 13:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2235,0.0,5.0,Grid Voltage Fluctuation,0.17,2022-03-16 21:20:00,2022-03-16 21:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2236,0.0,5.0,Grid Frequency Deviation,0.33,2022-03-18 05:50:00,2022-03-18 06:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2237,0.0,5.0,Momentary Grid Loss,0.5,2022-03-18 08:10:00,2022-03-18 08:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2238,0.0,5.0,Emergency Brake Activation,4.0,2022-03-18 14:50:00,2022-03-18 18:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2239,0.0,5.0,Grid Frequency Deviation,1.5,2022-03-18 19:50:00,2022-03-18 21:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2240,0.0,5.0,Momentary Grid Loss,0.0,2022-03-19 03:30:00,2022-03-19 03:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2241,0.0,5.0,Emergency Brake Activation,3.83,2022-03-19 07:10:00,2022-03-19 11:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2242,0.0,5.0,Grid Frequency Deviation,0.0,2022-03-19 20:00:00,2022-03-19 20:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2243,0.0,5.0,Momentary Grid Loss,0.0,2022-03-20 00:40:00,2022-03-20 00:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2244,0.0,5.0,Grid Voltage Fluctuation,1.5,2022-03-20 07:20:00,2022-03-20 08:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2245,0.0,5.0,Overspeed Protection Triggered,2.33,2022-03-21 03:10:00,2022-03-21 05:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2246,0.0,5.0,Momentary Grid Loss,0.33,2022-03-21 07:20:00,2022-03-21 07:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2247,0.0,5.0,Grid Voltage Fluctuation,0.0,2022-03-21 22:20:00,2022-03-21 22:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2248,0.0,5.0,Overspeed Protection Triggered,4.17,2022-03-22 06:10:00,2022-03-22 10:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2249,0.0,5.0,Momentary Grid Loss,0.0,2022-03-22 19:40:00,2022-03-22 19:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2250,0.0,5.0,Main Controller Fault,5.17,2022-03-22 20:40:00,2022-03-23 01:50:00,Software & Controls,SCADA & Controls Team,Unknown
2251,0.0,5.0,Overspeed Protection Triggered,3.5,2022-03-23 02:50:00,2022-03-23 06:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2252,0.0,5.0,Main Controller Fault,5.0,2022-03-23 07:50:00,2022-03-23 12:50:00,Software & Controls,SCADA & Controls Team,Unknown
2253,0.0,5.0,Extended Grid Outage,8.5,2022-03-23 18:20:00,2022-03-24 02:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2254,0.0,5.0,Grid Frequency Deviation,0.0,2022-03-24 20:30:00,2022-03-24 20:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2255,0.0,5.0,Momentary Grid Loss,0.0,2022-03-26 18:30:00,2022-03-26 18:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2256,0.0,5.0,Grid Voltage Fluctuation,0.67,2022-03-26 20:50:00,2022-03-26 21:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2257,0.0,5.0,Grid Frequency Deviation,0.17,2022-03-26 23:10:00,2022-03-26 23:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2258,0.0,5.0,Momentary Grid Loss,1.5,2022-03-27 01:00:00,2022-03-27 02:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2259,0.0,5.0,Extended Grid Outage,9.5,2022-03-27 04:00:00,2022-03-27 13:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2260,0.0,5.0,Overspeed Protection Triggered,2.33,2022-03-27 14:50:00,2022-03-27 17:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2261,0.0,5.0,Momentary Grid Loss,1.0,2022-03-27 19:50:00,2022-03-27 20:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2262,0.0,5.0,Grid Voltage Fluctuation,0.0,2022-03-27 22:30:00,2022-03-27 22:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2263,0.0,5.0,Grid Frequency Deviation,0.17,2022-03-30 00:00:00,2022-03-30 00:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2264,0.0,5.0,Momentary Grid Loss,0.83,2022-03-30 05:10:00,2022-03-30 06:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2265,0.0,5.0,Emergency Brake Activation,2.33,2022-03-30 07:40:00,2022-03-30 10:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2266,0.0,5.0,Grid Frequency Deviation,1.5,2022-03-30 11:50:00,2022-03-30 13:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2267,0.0,5.0,Momentary Grid Loss,1.33,2022-03-30 21:30:00,2022-03-30 22:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2268,0.0,5.0,Grid Voltage Fluctuation,1.0,2022-03-31 07:30:00,2022-03-31 08:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2269,0.0,5.0,Overspeed Protection Triggered,2.0,2022-03-31 09:30:00,2022-03-31 11:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2270,0.0,5.0,Safety System Activation,4.33,2022-03-31 23:00:00,2022-04-01 03:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
2271,0.0,5.0,Grid Voltage Fluctuation,1.0,2022-04-01 04:30:00,2022-04-01 05:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2272,0.0,5.0,Grid Frequency Deviation,0.33,2022-04-01 07:10:00,2022-04-01 07:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2273,0.0,5.0,Momentary Grid Loss,0.83,2022-04-01 08:30:00,2022-04-01 09:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2274,0.0,5.0,Main Controller Fault,5.33,2022-04-01 11:40:00,2022-04-01 17:00:00,Software & Controls,SCADA & Controls Team,Unknown
2275,0.0,5.0,Extended Grid Outage,8.83,2022-04-01 19:20:00,2022-04-02 04:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2276,0.0,5.0,Momentary Grid Loss,0.0,2022-04-02 12:20:00,2022-04-02 12:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2277,0.0,5.0,Emergency Brake Activation,4.5,2022-04-04 16:50:00,2022-04-04 21:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2278,0.0,5.0,Grid Frequency Deviation,1.67,2022-04-11 09:10:00,2022-04-11 10:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2279,0.0,5.0,Momentary Grid Loss,1.17,2022-04-11 12:00:00,2022-04-11 13:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2280,0.0,5.0,Grid Voltage Fluctuation,0.0,2022-04-11 18:40:00,2022-04-11 18:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2281,0.0,5.0,Grid Frequency Deviation,0.67,2022-04-11 20:00:00,2022-04-11 20:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2282,0.0,5.0,Momentary Grid Loss,0.83,2022-04-11 22:10:00,2022-04-11 23:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2283,0.0,5.0,Grid Voltage Fluctuation,0.17,2022-04-12 01:40:00,2022-04-12 01:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2284,0.0,5.0,Grid Frequency Deviation,0.33,2022-04-12 03:10:00,2022-04-12 03:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2285,0.0,5.0,Extended Grid Outage,5.33,2022-04-12 04:50:00,2022-04-12 10:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2286,0.0,5.0,Main Controller Fault,5.83,2022-04-12 20:50:00,2022-04-13 02:40:00,Software & Controls,SCADA & Controls Team,Unknown
2287,0.0,5.0,Overspeed Protection Triggered,3.67,2022-04-13 04:00:00,2022-04-13 07:40:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2288,0.0,5.0,Main Controller Fault,5.17,2022-04-13 09:00:00,2022-04-13 14:10:00,Software & Controls,SCADA & Controls Team,Unknown
2289,0.0,5.0,Grid Voltage Fluctuation,0.33,2022-04-13 20:50:00,2022-04-13 21:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2290,0.0,5.0,Overspeed Protection Triggered,2.5,2022-04-13 22:50:00,2022-04-14 01:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2291,0.0,5.0,Momentary Grid Loss,1.0,2022-04-14 03:10:00,2022-04-14 04:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2292,0.0,5.0,Main Controller Fault,7.17,2022-04-14 06:00:00,2022-04-14 13:10:00,Software & Controls,SCADA & Controls Team,Unknown
2293,0.0,5.0,Grid Frequency Deviation,0.17,2022-04-14 21:00:00,2022-04-14 21:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2294,0.0,5.0,Momentary Grid Loss,1.0,2022-04-14 22:50:00,2022-04-14 23:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2295,0.0,5.0,Emergency Brake Activation,3.33,2022-04-15 01:10:00,2022-04-15 04:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2296,0.0,5.0,Grid Frequency Deviation,0.83,2022-04-15 06:40:00,2022-04-15 07:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2297,0.0,5.0,Momentary Grid Loss,1.67,2022-04-15 08:40:00,2022-04-15 10:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2298,0.0,5.0,Grid Voltage Fluctuation,1.5,2022-04-16 13:10:00,2022-04-16 14:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2299,0.0,5.0,Overspeed Protection Triggered,4.33,2022-04-16 15:50:00,2022-04-16 20:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2300,0.0,5.0,Safety System Activation,2.0,2022-04-16 21:20:00,2022-04-16 23:20:00,Electrical - Emergency Response,Emergency Response Team,Unknown
2301,0.0,5.0,Grid Voltage Fluctuation,0.17,2022-04-19 08:10:00,2022-04-19 08:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2302,0.0,5.0,Grid Frequency Deviation,0.0,2022-04-19 11:50:00,2022-04-19 11:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2303,0.0,5.0,Safety System Activation,3.0,2022-04-19 14:00:00,2022-04-19 17:00:00,Electrical - Emergency Response,Emergency Response Team,Unknown
2304,0.0,5.0,Grid Voltage Fluctuation,0.33,2022-04-23 02:10:00,2022-04-23 02:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2305,0.0,5.0,Grid Frequency Deviation,0.17,2022-04-23 10:00:00,2022-04-23 10:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2306,0.0,3.0,Yaw System Hydraulic Fault,72.0,2022-04-29 12:40:00,2022-05-02 12:40:00,Mechanical - Nacelle Systems,Yaw System Team,Unknown
2307,0.0,5.0,Grid Voltage Fluctuation,0.17,2022-05-04 20:20:00,2022-05-04 20:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2308,0.0,5.0,Grid Frequency Deviation,0.0,2022-05-05 00:00:00,2022-05-05 00:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2309,0.0,5.0,Momentary Grid Loss,0.0,2022-05-05 01:30:00,2022-05-05 01:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2310,0.0,5.0,Emergency Brake Activation,4.17,2022-05-05 21:20:00,2022-05-06 01:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2311,0.0,5.0,Grid Frequency Deviation,1.67,2022-05-06 02:40:00,2022-05-06 04:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2312,0.0,5.0,Momentary Grid Loss,0.83,2022-05-06 05:40:00,2022-05-06 06:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2313,0.0,5.0,Emergency Brake Activation,3.5,2022-05-06 07:40:00,2022-05-06 11:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2314,0.0,5.0,Grid Frequency Deviation,1.17,2022-05-08 22:40:00,2022-05-08 23:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2315,0.0,5.0,Momentary Grid Loss,0.0,2022-05-09 14:10:00,2022-05-09 14:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2316,0.0,5.0,Grid Voltage Fluctuation,0.5,2022-05-10 02:00:00,2022-05-10 02:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2317,0.0,5.0,Grid Frequency Deviation,0.33,2022-05-10 03:30:00,2022-05-10 03:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2318,0.0,5.0,Momentary Grid Loss,0.0,2022-05-11 10:00:00,2022-05-11 10:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2319,0.0,5.0,Grid Voltage Fluctuation,1.5,2022-05-12 07:40:00,2022-05-12 09:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2320,0.0,5.0,Grid Frequency Deviation,1.5,2022-05-13 00:30:00,2022-05-13 02:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2321,0.0,5.0,Safety System Activation,3.33,2022-05-13 03:50:00,2022-05-13 07:10:00,Electrical - Emergency Response,Emergency Response Team,Unknown
2322,0.0,5.0,Grid Voltage Fluctuation,1.5,2022-05-13 09:30:00,2022-05-13 11:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2323,0.0,5.0,Grid Frequency Deviation,1.33,2022-05-13 23:10:00,2022-05-14 00:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2324,0.0,5.0,Momentary Grid Loss,0.0,2022-05-14 04:30:00,2022-05-14 04:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2325,0.0,5.0,Grid Voltage Fluctuation,1.17,2022-05-14 11:30:00,2022-05-14 12:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2326,0.0,5.0,Grid Frequency Deviation,0.5,2022-05-14 13:40:00,2022-05-14 14:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2327,0.0,5.0,Extended Grid Outage,11.83,2022-05-14 23:00:00,2022-05-15 10:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2328,0.0,5.0,Main Controller Fault,6.83,2022-05-15 12:30:00,2022-05-15 19:20:00,Software & Controls,SCADA & Controls Team,Unknown
2329,0.0,5.0,Overspeed Protection Triggered,2.5,2022-05-15 21:00:00,2022-05-15 23:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2330,0.0,5.0,Momentary Grid Loss,0.5,2022-05-17 09:00:00,2022-05-17 09:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2331,0.0,5.0,Grid Voltage Fluctuation,0.0,2022-05-17 10:50:00,2022-05-17 10:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2332,0.0,5.0,Grid Frequency Deviation,0.17,2022-05-17 14:20:00,2022-05-17 14:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2333,0.0,5.0,Momentary Grid Loss,1.0,2022-05-17 16:10:00,2022-05-17 17:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2334,0.0,5.0,Main Controller Fault,7.83,2022-05-17 20:00:00,2022-05-18 03:50:00,Software & Controls,SCADA & Controls Team,Unknown
2335,0.0,5.0,Overspeed Protection Triggered,4.83,2022-05-18 05:00:00,2022-05-18 09:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2336,0.0,5.0,Momentary Grid Loss,0.83,2022-05-18 12:30:00,2022-05-18 13:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2337,0.0,5.0,Grid Voltage Fluctuation,0.0,2022-05-18 21:10:00,2022-05-18 21:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2338,0.0,5.0,Grid Frequency Deviation,1.67,2022-05-18 22:50:00,2022-05-19 00:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2339,0.0,5.0,Momentary Grid Loss,0.17,2022-05-19 05:40:00,2022-05-19 05:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2340,0.0,5.0,Grid Voltage Fluctuation,1.5,2022-05-19 07:30:00,2022-05-19 09:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2341,0.0,5.0,Overspeed Protection Triggered,2.17,2022-05-20 21:40:00,2022-05-20 23:50:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2342,0.0,5.0,Momentary Grid Loss,0.0,2022-05-21 01:00:00,2022-05-21 01:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2343,0.0,5.0,Extended Grid Outage,8.83,2022-05-21 02:10:00,2022-05-21 11:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2344,0.0,5.0,Grid Frequency Deviation,0.83,2022-05-21 23:40:00,2022-05-22 00:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2345,0.0,5.0,Momentary Grid Loss,1.83,2022-05-22 03:00:00,2022-05-22 04:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2346,0.0,5.0,Emergency Brake Activation,4.67,2022-05-22 06:30:00,2022-05-22 11:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2347,0.0,5.0,Grid Frequency Deviation,1.17,2022-05-23 07:30:00,2022-05-23 08:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2348,0.0,5.0,Momentary Grid Loss,1.5,2022-05-23 11:40:00,2022-05-23 13:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2349,0.0,5.0,Grid Voltage Fluctuation,0.0,2022-05-23 14:30:00,2022-05-23 14:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2350,0.0,5.0,Grid Frequency Deviation,0.67,2022-05-23 22:30:00,2022-05-23 23:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2351,0.0,5.0,Safety System Activation,3.67,2022-05-24 05:50:00,2022-05-24 09:30:00,Electrical - Emergency Response,Emergency Response Team,Unknown
2352,0.0,5.0,Grid Voltage Fluctuation,1.0,2022-05-24 10:30:00,2022-05-24 11:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2353,0.0,5.0,Extended Grid Outage,9.5,2022-05-25 00:30:00,2022-05-25 10:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2354,0.0,5.0,Momentary Grid Loss,0.17,2022-05-25 22:50:00,2022-05-25 23:00:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2355,0.0,5.0,Emergency Brake Activation,4.5,2022-05-26 00:50:00,2022-05-26 05:20:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2356,0.0,5.0,Overspeed Protection Triggered,2.17,2022-05-26 10:00:00,2022-05-26 12:10:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2357,0.0,5.0,Momentary Grid Loss,0.0,2022-05-27 00:40:00,2022-05-27 00:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2358,0.0,5.0,Grid Voltage Fluctuation,1.0,2022-05-27 01:40:00,2022-05-27 02:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2359,0.0,5.0,Grid Frequency Deviation,1.33,2022-05-27 03:50:00,2022-05-27 05:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2360,0.0,5.0,Momentary Grid Loss,1.33,2022-05-27 07:50:00,2022-05-27 09:10:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2361,0.0,5.0,Emergency Brake Activation,2.33,2022-05-28 01:40:00,2022-05-28 04:00:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2362,0.0,5.0,Main Controller Fault,5.0,2022-05-28 05:40:00,2022-05-28 10:40:00,Software & Controls,SCADA & Controls Team,Unknown
2363,0.0,5.0,Safety System Activation,4.0,2022-05-29 00:00:00,2022-05-29 04:00:00,Electrical - Emergency Response,Emergency Response Team,Unknown
2364,0.0,5.0,Emergency Brake Activation,4.67,2022-05-29 05:50:00,2022-05-29 10:30:00,Mechanical - Safety Systems,Mechanical Safety Team,Unknown
2365,0.0,5.0,Grid Frequency Deviation,0.0,2022-05-29 11:30:00,2022-05-29 11:30:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2366,0.0,5.0,Momentary Grid Loss,0.5,2022-05-29 23:20:00,2022-05-29 23:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2367,0.0,5.0,Grid Voltage Fluctuation,0.33,2022-05-30 02:00:00,2022-05-30 02:20:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2368,0.0,5.0,Main Controller Fault,11.0,2022-05-30 05:10:00,2022-05-30 16:10:00,Software & Controls,SCADA & Controls Team,Unknown
2369,0.0,5.0,Safety System Activation,2.33,2022-05-30 18:50:00,2022-05-30 21:10:00,Electrical - Emergency Response,Emergency Response Team,Unknown
2370,0.0,5.0,Grid Voltage Fluctuation,0.5,2022-05-30 22:10:00,2022-05-30 22:40:00,Grid Operations & Connectivity,Grid Management Team,Unknown
2371,0.0,5.0,Grid Frequency Deviation,0.33,2022-06-01 19:30:00,2022-06-01 19:50:00,Grid Operations & Connectivity,Grid Management Team,Unknown
